"","x"
"4831",1
"4832",1
"4833",8
"4834",1
"4835",1
"4836",5
"4837",3
"4838",12
"4839",5
"4840",1
"4841",10
"4842",5
"4843",6
"4844",4
"4845",3
"4846",1
"4847",1
"4848",5
"4849",1
"4850",7
"4851",1
"4852",9
"4853",10
"4854",7
"4855",11
"4856",12
"4857",7
"4858",8
"4859",9
"4860",6
"4861",1
"4862",12
"4863",3
"4864",3
"4865",6
"4866",1
"4867",12
"4868",1
"4869",11
"4870",9
"4871",3
"4872",9
"4873",12
"4874",1
"4875",1
"4876",5
"4877",1
"4878",6
"4879",9
"4880",5
"4881",13
"4882",9
"4883",4
"4884",5
"4885",1
"4886",1
"4887",12
"4888",3
"4889",8
"4890",3
"4891",9
"4892",5
"4893",3
"4894",5
"4895",1
"4896",7
"4897",6
"4898",4
"4899",7
"4900",6
"4901",6
"4902",1
"4903",5
"4904",12
"4905",4
"4906",1
"4907",9
"4908",3
"4909",4
"4910",1
"4911",3
"4912",1
"4913",4
"4914",5
"4915",6
"4916",1
"4917",1
"4918",3
"4919",9
"4920",1
"4921",4
"4922",1
"4923",1
"4924",11
"4925",4
"4926",1
"4927",12
"4928",11
"4929",5
"4930",5
"4931",1
"4932",3
"4933",5
"4934",7
"4935",11
"4936",6
"4937",3
"4938",1
"4939",5
"4940",4
"4941",6
"4942",1
"4943",1
"4944",9
"4945",10
"4946",5
"4947",3
"4948",1
"4949",9
"4950",3
"4951",5
"4952",1
"4953",1
"4954",5
"4955",5
"4956",1
"4957",5
"4958",3
"4959",3
"4960",4
"4961",1
"4962",1
"4963",9
"4964",1
"4965",3
"4966",3
"4967",4
"4968",1
"4969",11
"4970",5
"4971",5
"4972",1
"4973",5
"4974",1
"4975",1
"4976",6
"4977",10
"4978",9
"4979",3
"4980",5
"4981",11
"4982",2
"4983",1
"4984",7
"4985",1
"4986",4
"4987",1
"4988",5
"4989",5
"4990",3
"4991",7
"4992",1
"4993",1
"4994",3
"4995",9
"4996",12
"4997",1
"4998",3
"4999",11
"5000",8
"5001",3
"5002",5
"5003",8
"5004",6
"5005",1
"5006",11
"5007",1
"5008",3
"5009",4
"5010",6
"5011",5
"5012",4
"5013",5
"5014",1
"5015",1
"5016",4
"5017",8
"5018",1
"5019",1
"5020",10
"5021",2
"5022",11
"5023",9
"5024",9
"5025",1
"5026",1
"5027",6
"5028",1
"5029",11
"5030",11
"5031",5
"5032",7
"5033",7
"5034",3
"5035",9
"5036",6
"5037",1
"5038",1
"5039",3
"5040",5
"5041",5
"5042",1
"5043",1
"5044",1
"5045",5
"5046",1
"5047",9
"5048",8
"5049",5
"5050",1
"5051",3
"5052",5
"5053",1
"5054",5
"5055",1
"5056",12
"5057",6
"5058",1
"5059",1
"5060",9
"5061",1
"5062",6
"5063",1
"5064",4
"5065",1
"5066",1
"5067",1
"5068",1
"5069",6
"5070",12
"5071",11
"5072",5
"5073",8
"5074",11
"5075",1
"5076",1
"5077",11
"5078",11
"5079",3
"5080",1
"5081",3
"5082",6
"5083",1
"5084",5
"5085",1
"5086",6
"5087",5
"5088",4
"5089",10
"5090",1
"5091",1
"5092",3
"5093",3
"5094",1
"5095",1
"5096",1
"5097",5
"5098",5
"5099",5
"5100",1
"5101",11
"5102",11
"5103",1
"5104",5
"5105",12
"5106",3
"5107",1
"5108",1
"5109",1
"5110",1
"5111",5
"5112",1
"5113",5
"5114",4
"5115",3
"5116",11
"5117",3
"5118",9
"5119",5
"5120",4
"5121",11
"5122",5
"5123",8
"5124",5
"5125",1
"5126",1
"5127",5
"5128",12
"5129",5
"5130",11
"5131",10
"5132",1
"5133",3
"5134",1
"5135",1
"5136",1
"5137",3
"5138",3
"5139",7
"5140",1
"5141",1
"5142",5
"5143",11
"5144",3
"5145",1
"5146",1
"5147",1
"5148",3
"5149",11
"5150",1
"5151",7
"5152",5
"5153",5
"5154",1
"5155",9
"5156",1
"5157",1
"5158",1
"5159",5
"5160",3
"5161",8
"5162",1
"5163",9
"5164",5
"5165",3
"5166",5
"5167",10
"5168",1
"5169",1
"5170",6
"5171",1
"5172",1
"5173",11
"5174",9
"5175",5
"5176",1
"5177",1
"5178",1
"5179",4
"5180",1
"5181",6
"5182",5
"5183",5
"5184",1
"5185",1
"5186",1
"5187",4
"5188",5
"5189",11
"5190",3
"5191",3
"5192",4
"5193",3
"5194",1
"5195",6
"5196",8
"5197",5
"5198",5
"5199",3
"5200",5
"5201",12
"5202",10
"5203",5
"5204",1
"5205",1
"5206",11
"5207",12
"5208",11
"5209",5
"5210",9
"5211",1
"5212",8
"5213",1
"5214",1
"5215",7
"5216",1
"5217",9
"5218",1
"5219",6
"5220",3
"5221",1
"5222",6
"5223",1
"5224",4
"5225",1
"5226",3
"5227",8
"5228",11
"5229",5
"5230",3
"5231",10
"5232",5
"5233",1
"5234",1
"5235",11
"5236",1
"5237",9
"5238",12
"5239",11
"5240",9
"5241",5
"5242",9
"5243",1
"5244",1
"5245",3
"5246",9
"5247",8
"5248",3
"5249",9
"5250",1
"5251",1
"5252",1
"5253",1
"5254",12
"5255",9
"5256",1
"5257",5
"5258",13
"5259",1
"5260",1
"5261",5
"5262",1
"5263",3
"5264",1
"5265",1
"5266",6
"5267",5
"5268",9
"5269",5
"5270",9
"5271",1
"5272",1
"5273",5
"5274",3
"5275",1
"5276",8
"5277",2
"5278",3
"5279",8
"5280",3
"5281",1
"5282",1
"5283",5
"5284",10
"5285",11
"5286",11
"5287",1
"5288",3
"5289",1
"5290",1
"5291",1
"5292",1
"5293",6
"5294",1
"5295",9
"5296",6
"5297",1
"5298",11
"5299",5
"5300",5
"5301",4
"5302",3
"5303",1
"5304",1
"5305",6
"5306",1
"5307",3
"5308",1
"5309",1
"5310",1
"5311",5
"5312",11
"5313",3
"5314",1
"5315",1
"5316",4
"5317",1
"5318",7
"5319",5
"5320",6
"5321",1
"5322",1
"5323",8
"5324",5
"5325",5
"5326",1
"5327",1
"5328",1
"5329",1
"5330",6
"5331",6
"5332",3
"5333",1
"5334",5
"5335",3
"5336",1
"5337",4
"5338",12
"5339",1
"5340",5
"5341",5
"5342",11
"5343",1
"5344",6
"5345",11
"5346",5
"5347",1
"5348",5
"5349",11
"5350",1
"5351",3
"5352",5
"5353",1
"5354",3
"5355",3
"5356",10
"5357",3
"5358",3
"5359",1
"5360",11
"5361",5
"5362",5
"5363",11
"5364",10
"5365",4
"5366",1
"5367",4
"5368",7
"5369",7
"5370",5
"5371",1
"5372",1
"5373",3
"5374",3
"5375",5
"5376",5
"5377",5
"5378",10
"5379",4
"5380",3
"5381",1
"5382",1
"5383",1
"5384",4
"5385",10
"5386",12
"5387",3
"5388",3
"5389",1
"5390",10
"5391",1
"5392",5
"5393",1
"5394",11
"5395",1
"5396",5
"5397",3
"5398",1
"5399",1
"5400",5
"5401",3
"5402",3
"5403",12
"5404",5
"5405",4
"5406",6
"5407",6
"5408",3
"5409",1
"5410",1
"5411",5
"5412",1
"5413",1
"5414",12
"5415",11
"5416",13
"5417",5
"5418",1
"5419",4
"5420",5
"5421",1
"5422",5
"5423",11
"5424",3
"5425",5
"5426",5
"5427",9
"5428",2
"5429",5
"5430",5
"5431",11
"5432",5
"5433",3
"5434",1
"5435",9
"5436",5
"5437",2
"5438",5
"5439",9
"5440",4
"5441",5
"5442",3
"5443",1
"5444",12
"5445",9
"5446",5
"5447",1
"5448",6
"5449",1
"5450",1
"5451",11
"5452",5
"5453",1
"5454",11
"5455",1
"5456",1
"5457",3
"5458",1
"5459",5
"5460",8
"5461",5
"5462",5
"5463",1
"5464",3
"5465",12
"5466",5
"5467",5
"5468",1
"5469",6
"5470",5
"5471",5
"5472",1
"5473",6
"5474",1
"5475",10
"5476",8
"5477",12
"5478",12
"5479",5
"5480",6
"5481",1
"5482",9
"5483",5
"5484",1
"5485",8
"5486",1
"5487",5
"5488",7
"5489",8
"5490",1
"5491",5
"5492",1
"5493",1
"5494",1
"5495",7
"5496",1
"5497",5
"5498",1
"5499",1
"5500",1
"5501",3
"5502",3
"5503",3
"5504",5
"5505",9
"5506",5
"5507",1
"5508",3
"5509",1
"5510",11
"5511",1
"5512",5
"5513",5
"5514",1
"5515",5
"5516",3
"5517",11
"5518",5
"5519",1
"5520",1
"5521",3
"5522",11
"5523",3
"5524",5
"5525",9
"5526",9
"5527",5
"5528",3
"5529",9
"5530",7
"5531",6
"5532",5
"5533",12
"5534",1
"5535",3
"5536",3
"5537",5
"5538",3
"5539",1
"5540",1
"5541",1
"5542",8
"5543",3
"5544",1
"5545",12
"5546",5
"5547",8
"5548",6
"5549",12
"5550",1
"5551",1
"5552",5
"5553",6
"5554",1
"5555",1
"5556",3
"5557",1
"5558",1
"5559",1
"5560",9
"5561",10
"5562",1
"5563",1
"5564",12
"5565",1
"5566",4
"5567",3
"5568",11
"5569",6
"5570",1
"5571",5
"5572",6
"5573",6
"5574",1
"5575",3
"5576",5
"5577",1
"5578",3
"5579",3
"5580",12
"5581",1
"5582",1
"5583",9
"5584",6
"5585",10
"5586",5
"5587",1
"5588",1
"5589",2
"5590",1
"5591",5
"5592",1
"5593",6
"5594",8
"5595",1
"5596",6
"5597",6
"5598",3
"5599",1
"5600",6
"5601",1
"5602",3
"5603",5
"5604",1
"5605",5
"5606",5
"5607",1
"5608",11
"5609",1
"5610",5
"5611",1
"5612",1
"5613",11
"5614",3
"5615",3
"5616",9
"5617",9
"5618",1
"5619",7
"5620",4
"5621",3
"5622",1
"5623",1
"5624",5
"5625",10
"5626",11
"5627",1
"5628",1
"5629",5
"5630",1
"5631",1
"5632",9
"5633",1
"5634",1
"5635",1
"5636",5
"5637",5
"5638",1
"5639",1
"5640",6
"5641",3
"5642",9
"5643",1
"5644",9
"5645",11
"5646",1
"5647",9
"5648",1
"5649",3
"5650",1
"5651",1
"5652",3
"5653",5
"5654",1
"5655",4
"5656",8
"5657",3
"5658",11
"5659",1
"5660",1
"5661",1
"5662",11
"5663",5
"5664",5
"5665",1
"5666",10
"5667",10
"5668",5
"5669",1
"5670",1
"5671",11
"5672",12
"5673",1
"5674",1
"5675",3
"5676",5
"5677",1
"5678",12
"5679",12
"5680",1
"5681",11
"5682",10
"5683",12
"5684",12
"5685",6
"5686",1
"5687",5
"5688",3
"5689",6
"5690",12
"5691",11
"5692",1
"5693",6
"5694",5
"5695",12
"5696",1
"5697",11
"5698",3
"5699",1
"5700",6
"5701",5
"5702",5
"5703",5
"5704",11
"5705",5
"5706",1
"5707",5
"5708",10
"5709",1
"5710",8
"5711",1
"5712",6
"5713",1
"5714",1
"5715",3
"5716",1
"5717",9
"5718",1
"5719",12
"5720",5
"5721",9
"5722",1
"5723",3
"5724",3
"5725",1
"5726",1
"5727",5
"5728",4
"5729",5
"5730",1
"5731",1
"5732",11
"5733",4
"5734",1
"5735",1
"5736",4
"5737",3
"5738",5
"5739",5
"5740",1
"5741",6
"5742",3
"5743",5
"5744",7
"5745",1
"5746",1
"5747",3
"5748",1
"5749",12
"5750",1
"5751",5
"5752",12
"5753",5
"5754",10
"5755",1
"5756",3
"5757",1
"5758",1
"5759",5
"5760",1
"5761",6
"5762",4
"5763",8
"5764",6
"5765",4
"5766",3
"5767",13
"5768",1
"5769",4
"5770",8
"5771",5
"5772",3
"5773",11
"5774",12
"5775",3
"5776",3
"5777",1
"5778",1
"5779",3
"5780",7
"5781",5
"5782",9
"5783",10
"5784",9
"5785",1
"5786",5
"5787",1
"5788",8
"5789",5
"5790",1
"5791",1
"5792",6
"5793",9
"5794",9
"5795",1
"5796",1
"5797",1
"5798",1
"5799",12
"5800",8
"5801",1
"5802",1
"5803",3
"5804",1
"5805",11
"5806",5
"5807",1
"5808",5
"5809",10
"5810",1
"5811",11
"5812",5
"5813",11
"5814",8
"5815",9
"5816",8
"5817",11
"5818",3
"5819",5
"5820",8
"5821",3
"5822",12
"5823",9
"5824",4
"5825",1
"5826",1
"5827",3
"5828",1
"5829",5
"5830",4
"5831",5
"5832",1
"5833",5
"5834",7
"5835",9
"5836",4
"5837",1
"5838",10
"5839",1
"5840",3
"5841",1
"5842",1
"5843",5
"5844",1
"5845",3
"5846",10
"5847",1
"5848",1
"5849",9
"5850",9
"5851",5
"5852",12
"5853",1
"5854",5
"5855",11
"5856",5
"5857",7
"5858",1
"5859",9
"5860",4
"5861",1
"5862",11
"5863",6
"5864",11
"5865",8
"5866",10
"5867",4
"5868",1
"5869",5
"5870",2
"5871",5
"5872",2
"5873",5
"5874",11
"5875",1
"5876",9
"5877",5
"5878",5
"5879",8
"5880",1
"5881",6
"5882",6
"5883",9
"5884",1
"5885",1
"5886",5
"5887",3
"5888",5
"5889",12
"5890",8
"5891",9
"5892",8
"5893",9
"5894",4
"5895",1
"5896",1
"5897",11
"5898",1
"5899",9
"5900",12
"5901",11
"5902",4
"5903",1
"5904",5
"5905",1
"5906",1
"5907",3
"5908",1
"5909",6
"5910",6
"5911",10
"5912",1
"5913",1
"5914",3
"5915",1
"5916",1
"5917",1
"5918",11
"5919",3
"5920",9
"5921",1
"5922",4
"5923",9
"5924",9
"5925",1
"5926",5
"5927",3
"5928",12
"5929",11
"5930",3
"5931",1
"5932",8
"5933",3
"5934",4
"5935",5
"5936",1
"5937",12
"5938",3
"5939",1
"5940",5
"5941",1
"5942",5
"5943",3
"5944",1
"5945",11
"5946",4
"5947",9
"5948",1
"5949",10
"5950",6
"5951",1
"5952",1
"5953",4
"5954",1
"5955",7
"5956",1
"5957",6
"5958",12
"5959",1
"5960",12
"5961",11
"5962",1
"5963",12
"5964",3
"5965",5
"5966",3
"5967",5
"5968",11
"5969",1
"5970",11
"5971",1
"5972",12
"5973",12
"5974",1
"5975",7
"5976",1
"5977",5
"5978",12
"5979",11
"5980",1
"5981",1
"5982",11
"5983",5
"5984",10
"5985",6
"5986",1
"5987",7
"5988",5
"5989",4
"5990",3
"5991",1
"5992",1
"5993",1
"5994",6
"5995",11
"5996",1
"5997",5
"5998",5
"5999",1
"6000",6
"6001",1
"6002",1
"6003",1
"6004",3
"6005",11
"6006",5
"6007",1
"6008",5
"6009",5
"6010",9
"6011",1
"6012",1
"6013",3
"6014",4
"6015",5
"6016",4
"6017",1
"6018",4
"6019",1
"6020",1
"6021",1
"6022",3
"6023",8
"6024",1
"6025",8
"6026",5
"6027",11
"6028",1
"6029",9
"6030",5
"6031",1
"6032",3
"6033",3
"6034",1
"6035",7
"6036",3
"6037",1
"6038",6
"6039",10
"6040",1
"6041",11
"6042",3
"6043",1
"6044",6
"6045",11
"6046",3
"6047",1
"6048",11
"6049",3
"6050",11
"6051",9
"6052",5
"6053",11
"6054",11
"6055",10
"6056",11
"6057",3
"6058",5
"6059",1
"6060",11
"6061",11
"6062",1
"6063",1
"6064",5
"6065",9
"6066",1
"6067",1
"6068",1
"6069",3
"6070",5
"6071",2
"6072",1
"6073",1
"6074",6
"6075",1
"6076",5
"6077",1
"6078",5
"6079",1
"6080",9
"6081",4
"6082",12
"6083",4
"6084",5
"6085",1
"6086",9
"6087",5
"6088",1
"6089",3
"6090",1
"6091",3
"6092",5
"6093",6
"6094",5
"6095",1
"6096",5
"6097",5
"6098",11
"6099",1
"6100",6
"6101",3
"6102",1
"6103",11
"6104",10
"6105",3
"6106",11
"6107",3
"6108",1
"6109",9
"6110",3
"6111",3
"6112",1
"6113",1
"6114",12
"6115",3
"6116",1
"6117",1
"6118",1
"6119",6
"6120",8
"6121",9
"6122",1
"6123",3
"6124",11
"6125",1
"6126",4
"6127",1
"6128",5
"6129",6
"6130",1
"6131",1
"6132",1
"6133",1
"6134",1
"6135",3
"6136",5
"6137",1
"6138",3
"6139",1
"6140",1
"6141",1
"6142",5
"6143",1
"6144",9
"6145",10
"6146",4
"6147",4
"6148",1
"6149",5
"6150",4
"6151",1
"6152",1
"6153",12
"6154",3
"6155",1
"6156",2
"6157",11
"6158",4
"6159",6
"6160",3
"6161",3
"6162",1
"6163",1
"6164",1
"6165",1
"6166",10
"6167",1
"6168",5
"6169",9
"6170",4
"6171",1
"6172",12
"6173",8
"6174",1
"6175",4
"6176",1
"6177",5
"6178",5
"6179",1
"6180",11
"6181",4
"6182",3
"6183",12
"6184",6
"6185",12
"6186",12
"6187",11
"6188",1
"6189",3
"6190",3
"6191",1
"6192",3
"6193",4
"6194",1
"6195",5
"6196",5
"6197",9
"6198",3
"6199",3
"6200",5
"6201",1
"6202",5
"6203",5
"6204",8
"6205",10
"6206",3
"6207",1
"6208",8
"6209",10
"6210",12
"6211",1
"6212",1
"6213",6
"6214",1
"6215",5
"6216",3
"6217",12
"6218",6
"6219",3
"6220",3
"6221",5
"6222",1
"6223",5
"6224",6
"6225",9
"6226",3
"6227",13
"6228",9
"6229",5
"6230",11
"6231",10
"6232",4
"6233",3
"6234",12
"6235",1
"6236",3
"6237",5
"6238",11
"6239",3
"6240",8
"6241",1
"6242",1
"6243",3
"6244",11
"6245",1
"6246",4
"6247",1
"6248",5
"6249",3
"6250",3
"6251",3
"6252",5
"6253",9
"6254",1
"6255",9
"6256",12
"6257",3
"6258",8
"6259",1
"6260",10
"6261",5
"6262",10
"6263",1
"6264",11
"6265",10
"6266",5
"6267",10
"6268",1
"6269",5
"6270",5
"6271",8
"6272",4
"6273",7
"6274",5
"6275",1
"6276",1
"6277",12
"6278",1
"6279",12
"6280",1
"6281",1
"6282",11
"6283",5
"6284",5
"6285",3
"6286",11
"6287",6
"6288",1
"6289",5
"6290",8
"6291",1
"6292",9
"6293",4
"6294",6
"6295",11
"6296",1
"6297",5
"6298",3
"6299",5
"6300",1
"6301",1
"6302",12
"6303",5
"6304",9
"6305",3
"6306",6
"6307",1
"6308",5
"6309",1
"6310",5
"6311",12
"6312",5
"6313",8
"6314",5
"6315",1
"6316",5
"6317",11
"6318",1
"6319",1
"6320",1
"6321",1
"6322",11
"6323",1
"6324",1
"6325",1
"6326",1
"6327",5
"6328",6
"6329",3
"6330",4
"6331",6
"6332",1
"6333",6
"6334",4
"6335",1
"6336",1
"6337",5
"6338",5
"6339",1
"6340",1
"6341",9
"6342",1
"6343",3
"6344",1
"6345",1
"6346",1
"6347",1
"6348",3
"6349",3
"6350",5
"6351",1
"6352",11
"6353",7
"6354",1
"6355",8
"6356",1
"6357",3
"6358",1
"6359",3
"6360",1
"6361",1
"6362",1
"6363",6
"6364",6
"6365",10
"6366",4
"6367",11
"6368",1
"6369",5
"6370",11
"6371",5
"6372",6
"6373",1
"6374",9
"6375",6
"6376",7
"6377",5
"6378",1
"6379",10
"6380",11
"6381",3
"6382",1
"6383",8
"6384",6
"6385",3
"6386",5
"6387",1
"6388",1
"6389",5
"6390",1
"6391",1
"6392",1
"6393",10
"6394",1
"6395",2
"6396",9
"6397",5
"6398",5
"6399",11
"6400",1
"6401",1
"6402",10
"6403",3
"6404",3
"6405",10
"6406",1
"6407",5
"6408",5
"6409",11
"6410",11
"6411",9
"6412",1
"6413",10
"6414",3
"6415",6
"6416",3
"6417",9
"6418",12
"6419",1
"6420",11
"6421",7
"6422",10
"6423",1
"6424",5
"6425",1
"6426",3
"6427",4
"6428",3
"6429",11
"6430",9
"6431",1
"6432",1
"6433",6
"6434",11
"6435",5
"6436",11
"6437",1
"6438",9
"6439",11
"6440",5
"6441",3
"6442",1
"6443",5
"6444",5
"6445",4
"6446",3
"6447",3
"6448",5
"6449",11
"6450",1
"6451",1
"6452",1
"6453",5
"6454",5
"6455",3
"6456",3
"6457",3
"6458",11
"6459",1
"6460",5
"6461",1
"6462",4
"6463",2
"6464",4
"6465",7
"6466",1
"6467",1
"6468",6
"6469",11
"6470",3
"6471",5
"6472",1
"6473",5
"6474",9
"6475",1
"6476",5
"6477",1
"6478",5
"6479",5
"6480",1
"6481",3
"6482",3
"6483",1
"6484",1
"6485",3
"6486",1
"6487",5
"6488",9
"6489",12
"6490",1
"6491",1
"6492",3
"6493",3
"6494",10
"6495",5
"6496",3
"6497",9
"6498",1
"6499",1
"6500",5
"6501",10
"6502",12
"6503",5
"6504",7
"6505",3
"6506",5
"6507",5
"6508",1
"6509",7
"6510",3
"6511",5
"6512",3
"6513",1
"6514",1
"6515",1
"6516",9
"6517",11
"6518",1
"6519",9
"6520",1
"6521",9
"6522",1
"6523",1
"6524",5
"6525",9
"6526",11
"6527",1
"6528",5
"6529",1
"6530",9
"6531",6
"6532",5
"6533",3
"6534",3
"6535",5
"6536",5
"6537",3
"6538",1
"6539",3
"6540",9
"6541",3
"6542",1
"6543",5
"6544",9
"6545",5
"6546",1
"6547",9
"6548",9
"6549",6
"6550",2
"6551",5
"6552",9
"6553",5
"6554",1
"6555",5
"6556",1
"6557",1
"6558",5
"6559",9
"6560",9
"6561",1
"6562",1
"6563",4
"6564",2
"6565",5
"6566",1
"6567",1
"6568",4
"6569",1
"6570",1
"6571",1
"6572",1
"6573",3
"6574",5
"6575",1
"6576",1
"6577",1
"6578",8
"6579",1
"6580",1
"6581",1
"6582",1
"6583",3
"6584",12
"6585",9
"6586",4
"6587",1
"6588",10
"6589",11
"6590",5
"6591",9
"6592",1
"6593",1
"6594",8
"6595",8
"6596",12
"6597",8
"6598",1
"6599",3
"6600",5
"6601",1
"6602",1
"6603",10
"6604",1
"6605",3
"6606",5
"6607",1
"6608",1
"6609",11
"6610",3
"6611",11
"6612",5
"6613",12
"6614",11
"6615",4
"6616",2
"6617",6
"6618",1
"6619",9
"6620",12
"6621",3
"6622",10
"6623",7
"6624",11
"6625",3
"6626",3
"6627",5
"6628",12
"6629",6
"6630",5
"6631",1
"6632",6
"6633",10
"6634",3
"6635",12
"6636",8
"6637",9
"6638",1
"6639",11
"6640",5
"6641",5
"6642",5
"6643",1
"6644",11
"6645",5
"6646",5
"6647",5
"6648",4
"6649",9
"6650",9
"6651",7
"6652",3
"6653",1
"6654",5
"6655",8
"6656",3
"6657",5
"6658",5
"6659",1
"6660",1
"6661",5
"6662",5
"6663",12
"6664",5
"6665",9
"6666",3
"6667",1
"6668",4
"6669",5
"6670",3
"6671",11
"6672",8
"6673",5
"6674",1
"6675",11
"6676",1
"6677",1
"6678",9
"6679",11
"6680",11
"6681",5
"6682",6
"6683",3
"6684",1
"6685",5
"6686",3
"6687",7
"6688",1
"6689",11
"6690",1
"6691",1
"6692",5
"6693",1
"6694",1
"6695",1
"6696",3
"6697",1
"6698",1
"6699",5
"6700",1
"6701",1
"6702",1
"6703",2
"6704",1
"6705",11
"6706",5
"6707",6
"6708",5
"6709",1
"6710",6
"6711",11
"6712",1
"6713",5
"6714",6
"6715",1
"6716",2
"6717",5
"6718",1
"6719",5
"6720",5
"6721",5
"6722",1
"6723",5
"6724",5
"6725",1
"6726",11
"6727",5
"6728",8
"6729",12
"6730",3
"6731",1
"6732",4
"6733",11
"6734",1
"6735",3
"6736",5
"6737",1
"6738",5
"6739",11
"6740",9
"6741",12
"6742",6
"6743",10
"6744",4
"6745",10
"6746",11
"6747",5
"6748",1
"6749",12
"6750",9
"6751",11
"6752",3
"6753",1
"6754",3
"6755",11
"6756",3
"6757",1
"6758",3
"6759",2
"6760",5
"6761",5
"6762",9
"6763",4
"6764",1
"6765",11
"6766",1
"6767",5
"6768",1
"6769",1
"6770",5
"6771",1
"6772",5
"6773",1
"6774",10
"6775",1
"6776",11
"6777",5
"6778",9
"6779",5
"6780",5
"6781",5
"6782",12
"6783",5
"6784",1
"6785",11
"6786",3
"6787",8
"6788",10
"6789",4
"6790",5
"6791",3
"6792",8
"6793",1
"6794",4
"6795",11
"6796",5
"6797",1
"6798",1
"6799",1
"6800",1
"6801",1
"6802",11
"6803",9
"6804",1
"6805",8
"6806",5
"6807",11
"6808",1
"6809",9
"6810",5
"6811",1
"6812",11
"6813",1
"6814",6
"6815",1
"6816",7
"6817",3
"6818",2
"6819",9
"6820",4
"6821",5
"6822",4
"6823",1
"6824",1
"6825",9
"6826",1
"6827",1
"6828",1
"6829",3
"6830",6
"6831",6
"6832",12
"6833",5
"6834",3
"6835",1
"6836",1
"6837",1
"6838",9
"6839",1
"6840",1
"6841",8
"6842",5
"6843",1
"6844",3
"6845",11
"6846",1
"6847",5
"6848",6
"6849",1
"6850",3
"6851",11
"6852",11
"6853",12
"6854",1
"6855",1
"6856",3
"6857",11
"6858",5
"6859",1
"6860",10
"6861",4
"6862",10
"6863",12
"6864",5
"6865",12
"6866",5
"6867",5
"6868",1
"6869",7
"6870",5
"6871",10
"6872",5
"6873",1
"6874",1
"6875",1
"6876",5
"6877",3
"6878",9
"6879",4
"6880",1
"6881",5
"6882",9
"6883",8
"6884",12
"6885",3
"6886",3
"6887",5
"6888",5
"6889",6
"6890",3
"6891",5
"6892",5
"6893",3
"6894",6
"6895",1
"6896",1
"6897",11
"6898",1
"6899",9
"6900",3
"6901",1
"6902",9
"6903",1
"6904",1
"6905",5
"6906",3
"6907",3
"6908",5
"6909",1
"6910",5
"6911",11
"6912",5
"6913",1
"6914",6
"6915",1
"6916",1
"6917",5
"6918",11
"6919",11
"6920",1
"6921",6
"6922",5
"6923",12
"6924",9
"6925",5
"6926",5
"6927",5
"6928",1
"6929",1
"6930",1
"6931",1
"6932",6
"6933",1
"6934",1
"6935",5
"6936",10
"6937",6
"6938",9
"6939",1
"6940",4
"6941",4
"6942",9
"6943",5
"6944",3
"6945",5
"6946",4
"6947",6
"6948",3
"6949",8
"6950",5
"6951",9
"6952",1
"6953",1
"6954",8
"6955",5
"6956",1
"6957",3
"6958",6
"6959",5
"6960",11
"6961",11
"6962",5
"6963",2
"6964",5
"6965",11
"6966",1
"6967",6
"6968",1
"6969",1
"6970",9
"6971",10
"6972",3
"6973",1
"6974",11
"6975",1
"6976",3
"6977",5
"6978",9
"6979",10
"6980",1
"6981",1
"6982",11
"6983",5
"6984",1
"6985",3
"6986",5
"6987",1
"6988",4
"6989",10
"6990",1
"6991",5
"6992",12
"6993",1
"6994",1
"6995",1
"6996",5
"6997",5
"6998",1
"6999",5
"7000",1
"7001",1
"7002",9
"7003",1
"7004",7
"7005",12
"7006",1
"7007",1
"7008",1
"7009",9
"7010",9
"7011",6
"7012",3
"7013",10
"7014",1
"7015",11
"7016",11
"7017",6
"7018",1
"7019",1
"7020",1
"7021",5
"7022",5
"7023",5
"7024",6
"7025",1
"7026",1
"7027",11
"7028",9
"7029",3
"7030",1
"7031",6
"7032",11
"7033",3
"7034",5
"7035",3
"7036",3
"7037",1
"7038",3
"7039",10
"7040",1
"7041",5
"7042",5
"7043",3
"7044",9
"7045",10
"7046",1
"7047",10
"7048",1
"7049",1
"7050",1
"7051",3
"7052",3
"7053",1
"7054",1
"7055",4
"7056",1
"7057",1
"7058",5
"7059",5
"7060",1
"7061",3
"7062",1
"7063",3
"7064",2
"7065",5
"7066",1
"7067",11
"7068",5
"7069",9
"7070",1
"7071",3
"7072",11
"7073",3
"7074",9
"7075",4
"7076",4
"7077",11
"7078",1
"7079",6
"7080",4
"7081",1
"7082",5
"7083",3
"7084",11
"7085",9
"7086",3
"7087",1
"7088",9
"7089",1
"7090",10
"7091",9
"7092",10
"7093",5
"7094",5
"7095",11
"7096",4
"7097",6
"7098",11
"7099",1
"7100",5
"7101",5
"7102",1
"7103",2
"7104",3
"7105",5
"7106",1
"7107",11
"7108",7
"7109",1
"7110",5
"7111",3
"7112",3
"7113",1
"7114",5
"7115",1
"7116",6
"7117",5
"7118",6
"7119",1
"7120",3
"7121",4
"7122",5
"7123",5
"7124",1
"7125",1
"7126",2
"7127",9
"7128",1
"7129",11
"7130",3
"7131",5
"7132",6
"7133",5
"7134",5
"7135",1
"7136",1
"7137",3
"7138",11
"7139",9
"7140",2
"7141",9
"7142",5
"7143",6
"7144",5
"7145",1
"7146",12
"7147",4
"7148",1
"7149",3
"7150",11
"7151",10
"7152",1
"7153",3
"7154",5
"7155",6
"7156",1
"7157",1
"7158",1
"7159",12
"7160",10
"7161",1
"7162",1
